"eventID","higherGeography","verbatimLocality","site","locality","year","eventDate","minimumDepthinMeters","maximumDepthinMeters","samplingProtocol","samplingEffort","sampleSizeValue","decimalLongitude","decimalLatitude","geodeticDatum","Country","countryCode"
"95","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:costa_corais_pirambu_2013_video7","BrazilianCoast","pirambu","costa_corais","pirambu",2013,2013-03-09,3.5,3.5,"video plot",7,2,NA,NA,"decimal degrees","Brazil","BR"
"96","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:costa_corais_pirambu_2013_video8","BrazilianCoast","pirambu","costa_corais","pirambu",2013,2013-03-09,3.5,3.5,"video plot",7,2,NA,NA,"decimal degrees","Brazil","BR"
"97","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:costa_corais_taocas_2012_video1","BrazilianCoast","taocas","costa_corais","taocas",2012,2012-03-12,3.2,3.2,"video plot",8,2,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"98","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:costa_corais_taocas_2012_video2","BrazilianCoast","taocas","costa_corais","taocas",2012,2012-03-12,3.2,3.2,"video plot",8,2,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"99","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:costa_corais_taocas_2012_video3","BrazilianCoast","taocas","costa_corais","taocas",2012,2012-03-12,3.2,3.2,"video plot",8,2,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"100","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:costa_corais_taocas_2012_video4","BrazilianCoast","taocas","costa_corais","taocas",2012,2012-03-12,3.2,3.2,"video plot",8,2,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"101","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:costa_corais_taocas_2012_video5","BrazilianCoast","taocas","costa_corais","taocas",2012,2012-03-12,3.2,3.2,"video plot",8,2,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"102","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:costa_corais_taocas_2012_video6","BrazilianCoast","taocas","costa_corais","taocas",2012,2012-03-12,3.2,3.2,"video plot",8,2,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"103","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:costa_corais_taocas_2012_video7","BrazilianCoast","taocas","costa_corais","taocas",2012,2012-03-12,3.2,3.2,"video plot",8,2,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"104","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:costa_corais_taocas_2012_video8","BrazilianCoast","taocas","costa_corais","taocas",2012,2012-03-12,3.2,3.2,"video plot",8,2,-35.180628,-8.9985,"decimal degrees","Brazil","BR"
"105","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_escalvada_2014_video1","BrazilianCoast","ilha_escalvada","espirito_santo","escalvada",2014,2014-02-23,6.72033898305085,6.72033898305085,"video plot",5,2,-40.407589,-20.699631,"decimal degrees","Brazil","BR"
"106","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_escalvada_2014_video2","BrazilianCoast","ilha_escalvada","espirito_santo","escalvada",2014,2014-02-22,7.51063829787234,7.51063829787234,"video plot",5,2,-40.407589,-20.699631,"decimal degrees","Brazil","BR"
"107","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_escalvada_2014_video3","BrazilianCoast","ilha_escalvada","espirito_santo","escalvada",2014,2014-02-23,6.95384615384615,6.95384615384615,"video plot",5,2,-40.407589,-20.699631,"decimal degrees","Brazil","BR"
"108","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_escalvada_2014_video4","BrazilianCoast","ilha_escalvada","espirito_santo","escalvada",2014,2014-02-22,7.84782608695652,7.84782608695652,"video plot",5,2,-40.407589,-20.699631,"decimal degrees","Brazil","BR"
"109","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_escalvada_2014_video5","BrazilianCoast","ilha_escalvada","espirito_santo","escalvada",2014,2014-02-21,10,10,"video plot",5,2,-40.407589,-20.699631,"decimal degrees","Brazil","BR"
"110","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_ilhas_rasas_2014_video1","BrazilianCoast","ilha_rasa","espirito_santo","ilhas_rasas",2014,2014-02-22,6.42857142857143,6.42857142857143,"video plot",6,2,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"111","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_ilhas_rasas_2014_video2","BrazilianCoast","ilha_rasa","espirito_santo","ilhas_rasas",2014,2014-02-22,6.31818181818182,6.31818181818182,"video plot",6,2,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"112","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_ilhas_rasas_2014_video3","BrazilianCoast","ilha_rasa","espirito_santo","ilhas_rasas",2014,2014-02-22,7.32432432432432,7.32432432432432,"video plot",6,2,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"113","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_ilhas_rasas_2014_video4","BrazilianCoast","ilha_rasa","espirito_santo","ilhas_rasas",2014,2014-02-22,8.36363636363636,8.36363636363636,"video plot",6,2,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"114","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_ilhas_rasas_2014_video5","BrazilianCoast","ilha_rasa","espirito_santo","ilhas_rasas",2014,2014-02-22,8.78378378378378,8.78378378378378,"video plot",6,2,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"115","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_ilhas_rasas_2014_video6","BrazilianCoast","ilha_rasa","espirito_santo","ilhas_rasas",2014,2014-02-22,10,10,"video plot",6,2,-40.366164,-20.676614,"decimal degrees","Brazil","BR"
"116","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_tres_ilhas_2014_video1","BrazilianCoast","tres_ilhas","espirito_santo","tres_ilhas",2014,2014-02-23,9.35714285714286,9.35714285714286,"video plot",6,2,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"117","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_tres_ilhas_2014_video2","BrazilianCoast","tres_ilhas","espirito_santo","tres_ilhas",2014,2014-02-23,8.65,8.65,"video plot",6,2,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"118","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_tres_ilhas_2014_video3","BrazilianCoast","tres_ilhas","espirito_santo","tres_ilhas",2014,2014-02-23,10,10,"video plot",6,2,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"119","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_tres_ilhas_2014_video4","BrazilianCoast","tres_ilhas","espirito_santo","tres_ilhas",2014,2014-02-23,5.5,5.5,"video plot",6,2,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"120","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_tres_ilhas_2014_video5","BrazilianCoast","tres_ilhas","espirito_santo","tres_ilhas",2014,2014-02-23,5.5,5.5,"video plot",6,2,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"121","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:espirito_santo_tres_ilhas_2014_video6","BrazilianCoast","tres_ilhas","espirito_santo","tres_ilhas",2014,2014-02-23,5.5,5.5,"video plot",6,2,-40.378777,-20.612348,"decimal degrees","Brazil","BR"
"122","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_buzios_2013_video1","BrazilianCoast","buzios","ilhabela","buzios",2013,2013-03-02,9.45833333333333,9.45833333333333,"video plot",6,2,-45.158123,-23.805783,"decimal degrees","Brazil","BR"
"123","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_buzios_2013_video2","BrazilianCoast","buzios","ilhabela","buzios",2013,2013-03-02,7.86567164179105,7.86567164179105,"video plot",6,2,-45.158123,-23.805783,"decimal degrees","Brazil","BR"
"124","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_buzios_2013_video3","BrazilianCoast","buzios","ilhabela","buzios",2013,2013-03-02,7.28,7.28,"video plot",6,2,-45.158123,-23.805783,"decimal degrees","Brazil","BR"
"125","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_buzios_2013_video4","BrazilianCoast","buzios","ilhabela","buzios",2013,2013-03-02,8.16111111111111,8.16111111111111,"video plot",6,2,-45.158123,-23.805783,"decimal degrees","Brazil","BR"
"126","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_buzios_2013_video5","BrazilianCoast","buzios","ilhabela","buzios",2013,2013-03-02,6.57083333333333,6.57083333333333,"video plot",6,2,-45.158123,-23.805783,"decimal degrees","Brazil","BR"
"127","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_buzios_2013_video6","BrazilianCoast","buzios","ilhabela","buzios",2013,2013-03-02,5.74468085106383,5.74468085106383,"video plot",6,2,-45.158123,-23.805783,"decimal degrees","Brazil","BR"
"128","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_ilha_das_cabras_2013_video1","BrazilianCoast","cabras","ilhabela","ilha_das_cabras",2013,2013-03-04,7.43333333333333,7.43333333333333,"video plot",6,2,-45.393889,-23.830333,"decimal degrees","Brazil","BR"
"129","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_ilha_das_cabras_2013_video2","BrazilianCoast","cabras","ilhabela","ilha_das_cabras",2013,2013-03-02,6.85666666666667,6.85666666666667,"video plot",6,2,-45.393889,-23.830333,"decimal degrees","Brazil","BR"
"130","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_ilha_das_cabras_2013_video3","BrazilianCoast","cabras","ilhabela","ilha_das_cabras",2013,2013-03-03,8.54954954954955,8.54954954954955,"video plot",6,2,-45.393889,-23.830333,"decimal degrees","Brazil","BR"
"131","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_ilha_das_cabras_2013_video4","BrazilianCoast","cabras","ilhabela","ilha_das_cabras",2013,2013-03-04,7.61794871794872,7.61794871794872,"video plot",6,2,-45.393889,-23.830333,"decimal degrees","Brazil","BR"
"132","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_ilha_das_cabras_2013_video5","BrazilianCoast","cabras","ilhabela","ilha_das_cabras",2013,2013-03-04,4.5,4.5,"video plot",6,2,-45.393889,-23.830333,"decimal degrees","Brazil","BR"
"133","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_ilha_das_cabras_2013_video6","BrazilianCoast","cabras","ilhabela","ilha_das_cabras",2013,2013-03-04,4.7,4.7,"video plot",6,2,-45.393889,-23.830333,"decimal degrees","Brazil","BR"
"134","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_portinho_sul_2013_video1","BrazilianCoast","portinho_sul","ilhabela","portinho_sul",2013,2013-03-05,4.532,4.532,"video plot",6,2,-45.702491,-24.105182,"decimal degrees","Brazil","BR"
"135","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_portinho_sul_2013_video2","BrazilianCoast","portinho_sul","ilhabela","portinho_sul",2013,2013-03-05,6.16266666666667,6.16266666666667,"video plot",6,2,-45.702491,-24.105182,"decimal degrees","Brazil","BR"
"136","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_portinho_sul_2013_video3","BrazilianCoast","portinho_sul","ilhabela","portinho_sul",2013,2013-03-05,7.18461538461538,7.18461538461538,"video plot",6,2,-45.702491,-24.105182,"decimal degrees","Brazil","BR"
"137","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_portinho_sul_2013_video4","BrazilianCoast","portinho_sul","ilhabela","portinho_sul",2013,2013-03-05,7.4537037037037,7.4537037037037,"video plot",6,2,-45.702491,-24.105182,"decimal degrees","Brazil","BR"
"138","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_portinho_sul_2013_video5","BrazilianCoast","portinho_sul","ilhabela","portinho_sul",2013,2013-03-05,4.21428571428571,4.21428571428571,"video plot",6,2,-45.702491,-24.105182,"decimal degrees","Brazil","BR"
"139","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_portinho_sul_2013_video6","BrazilianCoast","portinho_sul","ilhabela","portinho_sul",2013,2013-03-05,4,4,"video plot",6,2,-45.702491,-24.105182,"decimal degrees","Brazil","BR"
"140","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_diogo_2013_video1","BrazilianCoast","ponta_do_diogo","ilhabela","saco_do_diogo",2013,2013-03-01,7.24561403508772,7.24561403508772,"video plot",8,2,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"141","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_diogo_2013_video2","BrazilianCoast","ponta_do_diogo","ilhabela","saco_do_diogo",2013,2013-03-01,7.53191489361702,7.53191489361702,"video plot",8,2,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"142","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_diogo_2013_video3","BrazilianCoast","ponta_do_diogo","ilhabela","saco_do_diogo",2013,2013-03-01,6.73076923076923,6.73076923076923,"video plot",8,2,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"143","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_diogo_2013_video4","BrazilianCoast","ponta_do_diogo","ilhabela","saco_do_diogo",2013,2013-03-01,6.83333333333333,6.83333333333333,"video plot",8,2,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"144","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_diogo_2013_video5","BrazilianCoast","ponta_do_diogo","ilhabela","saco_do_diogo",2013,2013-03-01,6.53921568627451,6.53921568627451,"video plot",8,2,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"145","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_diogo_2013_video6","BrazilianCoast","ponta_do_diogo","ilhabela","saco_do_diogo",2013,2013-03-01,6.16666666666667,6.16666666666667,"video plot",8,2,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"146","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_diogo_2013_video7","BrazilianCoast","ponta_do_diogo","ilhabela","saco_do_diogo",2013,2013-03-01,7.41666666666667,7.41666666666667,"video plot",8,2,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"147","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_diogo_2013_video8","BrazilianCoast","ponta_do_diogo","ilhabela","saco_do_diogo",2013,2013-03-01,8.7,8.7,"video plot",8,2,-45.283621,-23.935384,"decimal degrees","Brazil","BR"
"148","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_sombrio_2013_video1","BrazilianCoast","saco_do_sombrio_","ilhabela","saco_do_sombrio",2013,2013-02-20,8.01546391752577,8.01546391752577,"video plot",8,2,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"149","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_sombrio_2013_video2","BrazilianCoast","saco_do_sombrio_","ilhabela","saco_do_sombrio",2013,2013-02-20,8.37313432835821,8.37313432835821,"video plot",8,2,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"150","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_sombrio_2013_video3","BrazilianCoast","saco_do_sombrio_","ilhabela","saco_do_sombrio",2013,2013-02-20,5.2,5.2,"video plot",8,2,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"151","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_sombrio_2013_video4","BrazilianCoast","saco_do_sombrio_","ilhabela","saco_do_sombrio",2013,2013-02-20,7.41111111111111,7.41111111111111,"video plot",8,2,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"152","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_sombrio_2013_video5","BrazilianCoast","saco_do_sombrio_","ilhabela","saco_do_sombrio",2013,2013-02-20,8.83076923076923,8.83076923076923,"video plot",8,2,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"153","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_sombrio_2013_video6","BrazilianCoast","saco_do_sombrio_","ilhabela","saco_do_sombrio",2013,2013-02-20,7.83950617283951,7.83950617283951,"video plot",8,2,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"154","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_sombrio_2013_video7","BrazilianCoast","saco_do_sombrio_","ilhabela","saco_do_sombrio",2013,2013-02-20,9,9,"video plot",8,2,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"155","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhabela_saco_do_sombrio_2013_video8","BrazilianCoast","saco_do_sombrio_","ilhabela","saco_do_sombrio",2013,2013-02-20,9,9,"video plot",8,2,-45.243995,-23.893302,"decimal degrees","Brazil","BR"
"156","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_baia_da_tartaruga_2010_video1","BrazilianCoast","baia_da_tartaruga","ilhasc_norte","baia_da_tartaruga",2010,2010-02-17,7.12347826086957,7.12347826086957,"video plot",5,2,NA,NA,"decimal degrees","Brazil","BR"
"157","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_baia_da_tartaruga_2010_video2","BrazilianCoast","baia_da_tartaruga","ilhasc_norte","baia_da_tartaruga",2010,2010-02-15,7.26229508196721,7.26229508196721,"video plot",5,2,NA,NA,"decimal degrees","Brazil","BR"
"158","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_baia_da_tartaruga_2010_video3","BrazilianCoast","baia_da_tartaruga","ilhasc_norte","baia_da_tartaruga",2010,2010-02-23,6.36666666666667,6.36666666666667,"video plot",5,2,NA,NA,"decimal degrees","Brazil","BR"
"159","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_baia_da_tartaruga_2010_video4","BrazilianCoast","baia_da_tartaruga","ilhasc_norte","baia_da_tartaruga",2010,2010-02-05,5.2,5.2,"video plot",5,2,NA,NA,"decimal degrees","Brazil","BR"
"160","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_baia_da_tartaruga_2010_video5","BrazilianCoast","baia_da_tartaruga","ilhasc_norte","baia_da_tartaruga",2010,2010-02-05,4,4,"video plot",5,2,NA,NA,"decimal degrees","Brazil","BR"
"161","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_baia_da_tartaruga_2011_video1","BrazilianCoast","baia_da_tartaruga","ilhasc_norte","baia_da_tartaruga",2011,2011-02-10,7.9,7.9,"video plot",6,2,NA,NA,"decimal degrees","Brazil","BR"
"162","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_baia_da_tartaruga_2011_video2","BrazilianCoast","baia_da_tartaruga","ilhasc_norte","baia_da_tartaruga",2011,2011-02-10,7.9,7.9,"video plot",6,2,NA,NA,"decimal degrees","Brazil","BR"
"163","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_baia_da_tartaruga_2011_video3","BrazilianCoast","baia_da_tartaruga","ilhasc_norte","baia_da_tartaruga",2011,2011-02-10,7.9,7.9,"video plot",6,2,NA,NA,"decimal degrees","Brazil","BR"
"164","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_baia_da_tartaruga_2011_video4","BrazilianCoast","baia_da_tartaruga","ilhasc_norte","baia_da_tartaruga",2011,2011-02-10,4.9,4.9,"video plot",6,2,NA,NA,"decimal degrees","Brazil","BR"
"165","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_baia_da_tartaruga_2011_video5","BrazilianCoast","baia_da_tartaruga","ilhasc_norte","baia_da_tartaruga",2011,2011-02-10,4.4,4.4,"video plot",6,2,NA,NA,"decimal degrees","Brazil","BR"
"166","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_baia_da_tartaruga_2011_video6","BrazilianCoast","baia_da_tartaruga","ilhasc_norte","baia_da_tartaruga",2011,2011-02-10,5.7,5.7,"video plot",6,2,NA,NA,"decimal degrees","Brazil","BR"
"167","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video1","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-02-17,10.1581967213115,10.1581967213115,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"168","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video10","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-04-12,5.8,5.8,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"169","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video11","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-04-12,5.7,5.7,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"170","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video12","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-04-12,5.1,5.1,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"171","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video2","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-03-11,9.44094488188976,9.44094488188976,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"172","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video3","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-03-12,8.73114754098361,8.73114754098361,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"173","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video4","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-03-03,9.94055944055944,9.94055944055944,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"174","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video5","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-04-07,8.73555555555556,8.73555555555556,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"175","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video6","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-04-06,8.63775510204082,8.63775510204082,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"176","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video7","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-04-12,4.68543689320388,4.68543689320388,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"177","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video8","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-04-12,5.31538461538462,5.31538461538462,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"178","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_deserta_norte_2011_video9","BrazilianCoast","deserta","ilhasc_norte","deserta_norte",2011,2011-04-12,5.4,5.4,"video plot",12,2,-48.331675,-27.264465,"decimal degrees","Brazil","BR"
"179","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video1","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-04-07,5,5,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
"180","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video10","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-02-17,6.5,6.5,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
"181","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video11","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-02-17,5.9,5.9,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
"182","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video12","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-02-17,5.5,5.5,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
"183","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video2","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-02-17,8,8,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
"184","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video3","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-02-17,10,10,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
"185","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video4","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-03-27,5.92941176470588,5.92941176470588,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
"186","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video5","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-03-02,7.47741935483871,7.47741935483871,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
"187","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:ilhasc_norte_engenho_2011_video6","BrazilianCoast","engenho","ilhasc_norte","engenho",2011,2011-03-12,9.60869565217391,9.60869565217391,"video plot",12,2,NA,NA,"decimal degrees","Brazil","BR"
